tmdb_id,title,popularity,vote_average,vote_count,budget,revenue,release_date,genres,Sentiment
302156,Criminal,27.891012,5.7,557,31500000,14708696,4/14/2016,"[{""id"": 28, ""name"": ""Action""}]",0.18
606,Out of Africa,13.864975,7.0,279,31000000,128499205,12/20/1985,"[{""id"": 18, ""name"": ""Drama""}]",-0.99
87502,Flight,42.213765,6.5,2415,31000000,161772375,11/2/2012,"[{""id"": 18, ""name"": ""Drama""}]",0.43
698,Moonraker,29.887404,5.9,541,34000000,210308099,6/26/1979,"[{""id"": 28, ""name"": ""Action""}, {""id"": 12, ""name"": ""Adventure""}, {""id"": 53, ""name"": ""Thriller""}, {""id"": 878, ""name"": ""Science Fiction""}]",0.04
120467,The Grand Budapest Hotel,74.417456,8.0,4519,30000000,174600318,2/26/2014,"[{""id"": 35, ""name"": ""Comedy""}, {""id"": 18, ""name"": ""Drama""}]",0.12
11313,Hearts in Atlantis,7.06762,6.4,131,31000000,24185781,9/7/2001,"[{""id"": 18, ""name"": ""Drama""}, {""id"": 9648, ""name"": ""Mystery""}]",0.44
6488,Arachnophobia,15.895661,6.2,433,31000000,53208180,8/9/1990,"[{""id"": 35, ""name"": ""Comedy""}, {""id"": 27, ""name"": ""Horror""}]",0.7
10559,Frequency,19.258041,7.0,462,31000000,68106245,4/28/2000,"[{""id"": 80, ""name"": ""Crime""}, {""id"": 18, ""name"": ""Drama""}, {""id"": 878, ""name"": ""Science Fiction""}, {""id"": 53, ""name"": ""Thriller""}]",0.21
296099,Vacation,47.753598,6.2,1195,31000000,104384188,7/28/2015,"[{""id"": 35, ""name"": ""Comedy""}]",0.94
8012,Get Shorty,15.585138,6.4,302,30250000,115101622,10/20/1995,"[{""id"": 35, ""name"": ""Comedy""}, {""id"": 53, ""name"": ""Thriller""}, {""id"": 80, ""name"": ""Crime""}]",-0.09
1574,Chicago,32.217425,6.9,677,45000000,306776732,12/26/2002,"[{""id"": 28, ""name"": ""Action""}, {""id"": 35, ""name"": ""Comedy""}, {""id"": 80, ""name"": ""Crime""}, {""id"": 18, ""name"": ""Drama""}, {""id"": 10402, ""name"": ""Music""}]",-0.94
9032,Big Daddy,34.86859,6.1,875,34200000,234801895,6/25/1999,"[{""id"": 35, ""name"": ""Comedy""}, {""id"": 18, ""name"": ""Drama""}]",-0.55
2770,American Pie 2,36.432598,6.0,1344,30000000,287553595,8/10/2001,"[{""id"": 35, ""name"": ""Comedy""}, {""id"": 10749, ""name"": ""Romance""}]",0.15
862,Toy Story,73.640445,7.7,5269,30000000,373554033,10/30/1995,"[{""id"": 16, ""name"": ""Animation""}, {""id"": 35, ""name"": ""Comedy""}, {""id"": 10751, ""name"": ""Family""}]",0.88
1637,Speed,49.526736,6.8,1783,30000000,350448145,6/9/1994,"[{""id"": 28, ""name"": ""Action""}, {""id"": 12, ""name"": ""Adventure""}, {""id"": 80, ""name"": ""Crime""}]",0.83
72570,The Vow,26.780961,7.0,1293,30000000,196114570,2/5/2012,"[{""id"": 18, ""name"": ""Drama""}, {""id"": 10749, ""name"": ""Romance""}]",0.21
27569,Extraordinary Measures,6.487344,6.0,89,31000000,15134293,1/21/2010,"[{""id"": 18, ""name"": ""Drama""}]",0.77
10637,Remember the Titans,25.996219,7.4,821,30000000,136706683,9/29/2000,"[{""id"": 18, ""name"": ""Drama""}]",-0.02
1669,The Hunt for Red October,46.212155,7.2,957,30000000,199200000,3/2/1990,"[{""id"": 28, ""name"": ""Action""}, {""id"": 12, ""name"": ""Adventure""}, {""id"": 53, ""name"": ""Thriller""}]",0.03
132363,The Butler,32.105328,7.2,1101,25000000,115922175,8/16/2013,"[{""id"": 18, ""name"": ""Drama""}]",-0.92
9472,DodgeBall: A True Underdog Story,41.156217,6.2,981,20000000,167722310,6/18/2004,"[{""id"": 35, ""name"": ""Comedy""}]",-0.19
2907,The Addams Family,37.179547,6.7,848,30000000,191502426,11/22/1991,"[{""id"": 27, ""name"": ""Horror""}, {""id"": 35, ""name"": ""Comedy""}, {""id"": 14, ""name"": ""Fantasy""}]",-0.97
9273,Ace Ventura: When Nature Calls,34.391792,6.1,1099,30000000,212385533,11/10/1995,"[{""id"": 80, ""name"": ""Crime""}, {""id"": 35, ""name"": ""Comedy""}, {""id"": 12, ""name"": ""Adventure""}]",0.77
9880,The Princess Diaries,40.176265,6.5,1023,37000000,165335153,8/3/2001,"[{""id"": 35, ""name"": ""Comedy""}, {""id"": 10751, ""name"": ""Family""}, {""id"": 10749, ""name"": ""Romance""}]",-0.63
2925,The First Wives Club,10.704596,6.5,166,26000000,116400000,9/20/1996,"[{""id"": 35, ""name"": ""Comedy""}]",-0.03
807,Se7en,79.579532,8.1,5765,33000000,327311859,9/22/1995,"[{""id"": 80, ""name"": ""Crime""}, {""id"": 9648, ""name"": ""Mystery""}, {""id"": 53, ""name"": ""Thriller""}]",-0.35
17654,District 9,63.13678,7.3,3382,30000000,210819611,8/5/2009,"[{""id"": 878, ""name"": ""Science Fiction""}]",-0.79
11836,The SpongeBob SquarePants Movie,27.870755,6.7,574,30000000,140161792,11/14/2004,"[{""id"": 16, ""name"": ""Animation""}, {""id"": 35, ""name"": ""Comedy""}, {""id"": 10751, ""name"": ""Family""}]",-0.2
322,Mystic River,31.242999,7.6,1422,25000000,156822020,10/7/2003,"[{""id"": 53, ""name"": ""Thriller""}, {""id"": 80, ""name"": ""Crime""}, {""id"": 18, ""name"": ""Drama""}, {""id"": 9648, ""name"": ""Mystery""}]",0.53
70,Million Dollar Baby,70.456012,7.7,2439,30000000,216763646,12/15/2004,"[{""id"": 18, ""name"": ""Drama""}]",0.99
9535,Analyze This,29.415229,6.4,503,80000000,176885658,3/5/1999,"[{""id"": 35, ""name"": ""Comedy""}, {""id"": 80, ""name"": ""Crime""}]",-0.51
11036,The Notebook,55.109138,7.7,3067,29000000,115603229,6/25/2004,"[{""id"": 10749, ""name"": ""Romance""}, {""id"": 18, ""name"": ""Drama""}]",-0.17
6557,27 Dresses,30.695228,6.1,978,30000000,160259319,1/10/2008,"[{""id"": 35, ""name"": ""Comedy""}, {""id"": 10749, ""name"": ""Romance""}]",0.05
18126,Hannah Montana: The Movie,13.788422,6.0,449,35000000,155545279,4/10/2009,"[{""id"": 35, ""name"": ""Comedy""}, {""id"": 18, ""name"": ""Drama""}, {""id"": 10751, ""name"": ""Family""}, {""id"": 10402, ""name"": ""Music""}, {""id"": 10749, ""name"": ""Romance""}]",-0.66
16340,Rugrats in Paris: The Movie,4.590277,6.0,100,30,103,9/14/2000,"[{""id"": 12, ""name"": ""Adventure""}, {""id"": 16, ""name"": ""Animation""}, {""id"": 35, ""name"": ""Comedy""}, {""id"": 10751, ""name"": ""Family""}]",0.62
10333,The Prince of Tides,3.845231,5.9,56,30000000,74787599,12/25/1991,"[{""id"": 18, ""name"": ""Drama""}, {""id"": 10749, ""name"": ""Romance""}]",-0.08
4476,Legends of the Fall,26.952727,7.2,619,30000000,160638883,12/16/1994,"[{""id"": 12, ""name"": ""Adventure""}, {""id"": 18, ""name"": ""Drama""}, {""id"": 10749, ""name"": ""Romance""}, {""id"": 10752, ""name"": ""War""}]",-0.79
22947,Up in the Air,33.704181,6.7,1205,25000000,163670000,9/5/2009,"[{""id"": 18, ""name"": ""Drama""}, {""id"": 10749, ""name"": ""Romance""}]",-0.36
2755,About Schmidt,19.925026,6.7,362,30000000,105834556,12/13/2002,"[{""id"": 18, ""name"": ""Drama""}, {""id"": 35, ""name"": ""Comedy""}]",-0.72
82654,Warm Bodies,43.742241,6.4,2652,35000000,116980662,1/31/2013,"[{""id"": 27, ""name"": ""Horror""}, {""id"": 35, ""name"": ""Comedy""}, {""id"": 10749, ""name"": ""Romance""}]",-0.28
59967,Looper,46.377628,6.6,4697,30000000,47042000,9/26/2012,"[{""id"": 28, ""name"": ""Action""}, {""id"": 53, ""name"": ""Thriller""}, {""id"": 878, ""name"": ""Science Fiction""}]",0.19
9598,Babe,34.36645,6.0,733,30000000,254134910,7/18/1995,"[{""id"": 14, ""name"": ""Fantasy""}, {""id"": 18, ""name"": ""Drama""}, {""id"": 35, ""name"": ""Comedy""}, {""id"": 10751, ""name"": ""Family""}]",-0.12
82696,Hope Springs,12.967137,5.8,284,30000000,114281051,8/7/2012,"[{""id"": 18, ""name"": ""Drama""}, {""id"": 35, ""name"": ""Comedy""}, {""id"": 10749, ""name"": ""Romance""}]",0.86
9870,Forgetting Sarah Marshall,50.670253,6.4,1172,30000000,105173115,4/17/2008,"[{""id"": 35, ""name"": ""Comedy""}, {""id"": 10749, ""name"": ""Romance""}, {""id"": 18, ""name"": ""Drama""}]",-0.83
8292,Four Brothers,24.694551,6.7,607,45000000,92374674,8/11/2005,"[{""id"": 28, ""name"": ""Action""}, {""id"": 80, ""name"": ""Crime""}]",0.37
8780,Baby Mama,11.409124,5.8,205,30000000,63833449,4/23/2008,"[{""id"": 35, ""name"": ""Comedy""}]",0.06
10521,Bride Wars,33.385429,5.9,856,30000000,114663461,1/9/2009,"[{""id"": 35, ""name"": ""Comedy""}]",-0.09
10762,Without a Paddle,8.584398,5.3,214,19000000,69631118,8/20/2004,"[{""id"": 28, ""name"": ""Action""}, {""id"": 12, ""name"": ""Adventure""}, {""id"": 35, ""name"": ""Comedy""}, {""id"": 53, ""name"": ""Thriller""}]",0.27
10096,13 Going on 30,41.569541,6.3,1204,37000000,96455697,4/13/2004,"[{""id"": 35, ""name"": ""Comedy""}, {""id"": 14, ""name"": ""Fantasy""}, {""id"": 10749, ""name"": ""Romance""}]",0.06
59436,Midnight in Paris,43.753585,7.4,1990,30000000,151119219,5/11/2011,"[{""id"": 14, ""name"": ""Fantasy""}, {""id"": 35, ""name"": ""Comedy""}, {""id"": 10749, ""name"": ""Romance""}]",0.13
4133,Blow,28.350529,7.4,1317,53000000,83282296,4/4/2001,"[{""id"": 80, ""name"": ""Crime""}, {""id"": 18, ""name"": ""Drama""}]",0.52
10207,Message in a Bottle,10.81051,5.8,196,80000000,118880016,2/22/1999,"[{""id"": 10749, ""name"": ""Romance""}, {""id"": 18, ""name"": ""Drama""}]",-0.52
172,Star Trek V: The Final Frontier,19.578249,5.6,376,30000000,70200000,6/9/1989,"[{""id"": 878, ""name"": ""Science Fiction""}, {""id"": 28, ""name"": ""Action""}, {""id"": 12, ""name"": ""Adventure""}, {""id"": 53, ""name"": ""Thriller""}]",-0.51
36593,The Naked Gun 33⅓: The Final Insult,28.624038,6.3,521,30000000,51132598,3/18/1994,"[{""id"": 35, ""name"": ""Comedy""}, {""id"": 80, ""name"": ""Crime""}]",0.54
707,A View to a Kill,27.230493,6.0,506,30000000,152427960,5/24/1985,"[{""id"": 12, ""name"": ""Adventure""}, {""id"": 28, ""name"": ""Action""}, {""id"": 53, ""name"": ""Thriller""}]",-0.98
533,The Curse of the Were-Rabbit,30.380747,6.8,643,30000000,192452832,9/4/2005,"[{""id"": 12, ""name"": ""Adventure""}, {""id"": 16, ""name"": ""Animation""}, {""id"": 35, ""name"": ""Comedy""}, {""id"": 10751, ""name"": ""Family""}]",-0.65
6023,P.S. I Love You,29.489274,6.9,977,30000000,156835339,11/15/2007,"[{""id"": 18, ""name"": ""Drama""}, {""id"": 10749, ""name"": ""Romance""}]",0.87
6439,Racing Stripes,8.058109,5.1,123,30000000,93772522,1/6/2005,"[{""id"": 35, ""name"": ""Comedy""}]",-0.05
4347,Atonement,33.369305,7.4,1049,30000000,129266061,8/29/2007,"[{""id"": 18, ""name"": ""Drama""}, {""id"": 10749, ""name"": ""Romance""}]",-0.03
4105,Black Rain,11.19602,6.2,243,30000000,45892212,9/22/1989,"[{""id"": 28, ""name"": ""Action""}, {""id"": 53, ""name"": ""Thriller""}, {""id"": 80, ""name"": ""Crime""}]",-0.68
76489,The Three Stooges,14.585968,4.9,140,30000000,54819301,4/13/2012,"[{""id"": 35, ""name"": ""Comedy""}]",0.83
3933,Corpse Bride,43.571612,7.2,1894,40000000,117195061,9/9/2005,"[{""id"": 10749, ""name"": ""Romance""}, {""id"": 14, ""name"": ""Fantasy""}, {""id"": 16, ""name"": ""Animation""}, {""id"": 10402, ""name"": ""Music""}]",-0.02
273481,Sicario,55.424027,7.2,2416,30000000,84025816,9/17/2015,"[{""id"": 28, ""name"": ""Action""}, {""id"": 80, ""name"": ""Crime""}, {""id"": 18, ""name"": ""Drama""}, {""id"": 9648, ""name"": ""Mystery""}, {""id"": 53, ""name"": ""Thriller""}]",0.26
307081,Southpaw,65.364452,7.3,2067,30000000,91709827,6/15/2015,"[{""id"": 28, ""name"": ""Action""}, {""id"": 18, ""name"": ""Drama""}]",-0.91
16871,Drag Me to Hell,45.083509,6.2,966,30000000,90810892,3/15/2009,"[{""id"": 27, ""name"": ""Horror""}, {""id"": 53, ""name"": ""Thriller""}]",-0.85
293863,The Age of Adaline,82.052056,7.4,1990,25000000,65663276,4/16/2015,"[{""id"": 14, ""name"": ""Fantasy""}, {""id"": 18, ""name"": ""Drama""}, {""id"": 10749, ""name"": ""Romance""}]",0.84
41233,Step Up 3D,25.060342,6.6,582,30000000,159291809,8/4/2010,"[{""id"": 18, ""name"": ""Drama""}, {""id"": 10749, ""name"": ""Romance""}]",-0.45
9266,Blue Crush,11.42943,5.6,159,25000000,51842679,8/8/2002,"[{""id"": 12, ""name"": ""Adventure""}]",-0.13
1262,Stranger Than Fiction,32.26789,7.1,721,30000000,53653224,9/9/2006,"[{""id"": 35, ""name"": ""Comedy""}, {""id"": 18, ""name"": ""Drama""}, {""id"": 14, ""name"": ""Fantasy""}, {""id"": 10749, ""name"": ""Romance""}]",-0.69
4513,30 Days of Night,33.394082,6.2,767,30000000,75505973,10/17/2007,"[{""id"": 27, ""name"": ""Horror""}, {""id"": 53, ""name"": ""Thriller""}]",-0.71
22970,The Cabin in the Woods,73.987775,6.5,2263,30000000,66486080,4/12/2012,"[{""id"": 27, ""name"": ""Horror""}, {""id"": 53, ""name"": ""Thriller""}]",-0.04
7278,Meet the Spartans,10.608998,3.7,359,30000000,84646831,1/24/2008,"[{""id"": 35, ""name"": ""Comedy""}]",0.83
9013,Midnight Run,12.821329,7.2,238,30000000,38413606,7/20/1988,"[{""id"": 12, ""name"": ""Adventure""}, {""id"": 35, ""name"": ""Comedy""}, {""id"": 80, ""name"": ""Crime""}]",-0.99
865,The Running Man,30.131498,6.4,703,27000000,38122105,11/13/1987,"[{""id"": 28, ""name"": ""Action""}, {""id"": 878, ""name"": ""Science Fiction""}]",-0.87
10776,Little Shop of Horrors,12.113235,6.6,384,25000000,38748395,12/19/1986,"[{""id"": 27, ""name"": ""Horror""}, {""id"": 35, ""name"": ""Comedy""}, {""id"": 10402, ""name"": ""Music""}]",0.29
50456,Hanna,31.191975,6.5,1263,30000000,63782078,4/7/2011,"[{""id"": 28, ""name"": ""Action""}, {""id"": 53, ""name"": ""Thriller""}, {""id"": 12, ""name"": ""Adventure""}]",-0.58
9823,Mortal Kombat: Annihilation,11.916389,3.8,221,30000000,51376861,11/21/1997,"[{""id"": 28, ""name"": ""Action""}, {""id"": 14, ""name"": ""Fantasy""}, {""id"": 878, ""name"": ""Science Fiction""}]",-0.52
59861,Larry Crowne,20.355458,5.7,359,30000000,36160375,6/30/2011,"[{""id"": 35, ""name"": ""Comedy""}, {""id"": 10749, ""name"": ""Romance""}, {""id"": 18, ""name"": ""Drama""}]",0.89
133805,Carrie,63.848541,5.8,1463,30000000,82394288,10/16/2013,"[{""id"": 18, ""name"": ""Drama""}, {""id"": 27, ""name"": ""Horror""}]",-0.26
12763,Take the Lead,8.999675,6.6,162,30000000,34742066,3/17/2006,"[{""id"": 10402, ""name"": ""Music""}]",0.59
9766,Gridiron Gang,9.278361,6.5,206,30000000,41480851,9/15/2006,"[{""id"": 28, ""name"": ""Action""}, {""id"": 12, ""name"": ""Adventure""}, {""id"": 80, ""name"": ""Crime""}, {""id"": 18, ""name"": ""Drama""}]",0.26
12244,9,55.806402,6.6,1262,30000000,48428063,8/19/2009,"[{""id"": 28, ""name"": ""Action""}, {""id"": 12, ""name"": ""Adventure""}, {""id"": 16, ""name"": ""Animation""}, {""id"": 878, ""name"": ""Science Fiction""}, {""id"": 53, ""name"": ""Thriller""}]",0.71
109421,Side Effects,48.237797,6.4,1323,30000000,63372757,2/7/2013,"[{""id"": 53, ""name"": ""Thriller""}, {""id"": 80, ""name"": ""Crime""}, {""id"": 18, ""name"": ""Drama""}]",-0.1
51162,Winnie the Pooh,19.143721,6.8,258,30000000,14460000,4/13/2011,"[{""id"": 16, ""name"": ""Animation""}, {""id"": 10751, ""name"": ""Family""}]",-0.02
10152,Dumb and Dumberer: When Harry Met Lloyd,15.67747,4.1,210,19000000,39267515,6/13/2003,"[{""id"": 35, ""name"": ""Comedy""}]",-0.47
9452,Bulworth,4.52363,6.3,66,30000000,29202884,5/15/1998,"[{""id"": 35, ""name"": ""Comedy""}, {""id"": 18, ""name"": ""Drama""}]",-0.35
9271,Virtuosity,5.301589,5.4,163,30000000,24048000,8/4/1995,"[{""id"": 28, ""name"": ""Action""}, {""id"": 80, ""name"": ""Crime""}, {""id"": 878, ""name"": ""Science Fiction""}, {""id"": 53, ""name"": ""Thriller""}]",0.68
48340,Sanctum,20.063165,5.8,339,30000000,108609310,2/3/2011,"[{""id"": 28, ""name"": ""Action""}, {""id"": 53, ""name"": ""Thriller""}]",0.68
14846,Little Black Book,6.246199,5.2,112,35000000,22034832,8/6/2004,"[{""id"": 35, ""name"": ""Comedy""}, {""id"": 10749, ""name"": ""Romance""}, {""id"": 18, ""name"": ""Drama""}]",-0.22
72207,The Five-Year Engagement,27.71063,5.7,457,30000000,53909751,4/27/2012,"[{""id"": 35, ""name"": ""Comedy""}]",0.77
16232,Mr. 3000,2.850896,5.0,66,30000000,21800302,6/15/2004,"[{""id"": 35, ""name"": ""Comedy""}, {""id"": 18, ""name"": ""Drama""}]",0.78
43539,The Next Three Days,34.421696,6.9,905,30000000,51148651,11/18/2010,"[{""id"": 10749, ""name"": ""Romance""}, {""id"": 18, ""name"": ""Drama""}, {""id"": 53, ""name"": ""Thriller""}, {""id"": 80, ""name"": ""Crime""}]",-0.36
9920,Ultraviolet,15.89534,4.8,458,30000000,31070211,3/3/2006,"[{""id"": 878, ""name"": ""Science Fiction""}, {""id"": 28, ""name"": ""Action""}, {""id"": 53, ""name"": ""Thriller""}]",0.98
8978,Assault on Precinct 13,18.706504,6.0,311,30000000,35294470,1/19/2005,"[{""id"": 53, ""name"": ""Thriller""}]",0.89
11702,The Replacement Killers,9.607391,6.0,127,30000000,19204929,2/6/1998,"[{""id"": 28, ""name"": ""Action""}, {""id"": 18, ""name"": ""Drama""}, {""id"": 80, ""name"": ""Crime""}, {""id"": 53, ""name"": ""Thriller""}]",0.84
18550,Fled,2.77255,5.2,47,25000000,17193231,7/19/1996,"[{""id"": 28, ""name"": ""Action""}, {""id"": 35, ""name"": ""Comedy""}, {""id"": 53, ""name"": ""Thriller""}]",-0.83
43347,Love & Other Drugs,20.236951,6.6,1233,30000000,102820008,11/22/2010,"[{""id"": 18, ""name"": ""Drama""}, {""id"": 35, ""name"": ""Comedy""}, {""id"": 10749, ""name"": ""Romance""}]",-0.32
3489,88 Minutes,16.883429,5.7,313,30000000,16930884,2/14/2007,"[{""id"": 80, ""name"": ""Crime""}, {""id"": 9648, ""name"": ""Mystery""}, {""id"": 53, ""name"": ""Thriller""}]",0.37
9701,North Country,12.779201,6.8,125,35000000,25224242,2/12/2005,"[{""id"": 18, ""name"": ""Drama""}]",-0.81
2122,The Whole Ten Yards,14.729386,5.5,278,40000000,26155781,4/7/2004,"[{""id"": 35, ""name"": ""Comedy""}, {""id"": 53, ""name"": ""Thriller""}, {""id"": 80, ""name"": ""Crime""}]",0.81
10658,Howard the Duck,11.374306,5.1,221,37000000,37962774,8/1/1986,"[{""id"": 35, ""name"": ""Comedy""}, {""id"": 14, ""name"": ""Fantasy""}, {""id"": 878, ""name"": ""Science Fiction""}]",0.04
13150,Pride and Glory,10.703602,6.3,240,30000000,31148328,9/9/2008,"[{""id"": 53, ""name"": ""Thriller""}, {""id"": 80, ""name"": ""Crime""}, {""id"": 18, ""name"": ""Drama""}]",0.51
9042,The Cave,10.756266,5.1,202,30000000,15007991,8/25/2005,"[{""id"": 28, ""name"": ""Action""}, {""id"": 12, ""name"": ""Adventure""}, {""id"": 27, ""name"": ""Horror""}, {""id"": 53, ""name"": ""Thriller""}]",0.57
17813,Alex & Emma,4.352422,5.0,68,30000000,15368897,6/16/2003,"[{""id"": 35, ""name"": ""Comedy""}, {""id"": 10749, ""name"": ""Romance""}]",0.32
11208,Wicker Park,9.301562,6.7,157,30000000,13001257,9/3/2004,"[{""id"": 18, ""name"": ""Drama""}, {""id"": 9648, ""name"": ""Mystery""}, {""id"": 10749, ""name"": ""Romance""}, {""id"": 53, ""name"": ""Thriller""}]",-0.79
58151,Fright Night,18.27083,6.0,603,17000000,24922237,8/18/2011,"[{""id"": 27, ""name"": ""Horror""}, {""id"": 35, ""name"": ""Comedy""}]",-0.61
11400,The New World,19.106154,6.4,330,30000000,30536013,12/25/2005,"[{""id"": 18, ""name"": ""Drama""}, {""id"": 36, ""name"": ""History""}, {""id"": 10749, ""name"": ""Romance""}]",-0.62
11058,Godsend,12.10235,4.7,114,25000000,30114487,4/30/2004,"[{""id"": 18, ""name"": ""Drama""}, {""id"": 27, ""name"": ""Horror""}, {""id"": 878, ""name"": ""Science Fiction""}, {""id"": 53, ""name"": ""Thriller""}]",-0.87
14844,Chasing Liberty,3.362045,6.1,152,23000000,12,1/9/2004,"[{""id"": 35, ""name"": ""Comedy""}, {""id"": 10749, ""name"": ""Romance""}]",-0.77
57089,Hoodwinked Too! Hood VS. Evil,10.694417,4.8,131,30000000,13521829,4/29/2011,"[{""id"": 35, ""name"": ""Comedy""}, {""id"": 16, ""name"": ""Animation""}, {""id"": 10751, ""name"": ""Family""}]",-0.97
1947,An Unfinished Life,6.353971,6.7,161,30000000,18618284,9/9/2005,"[{""id"": 18, ""name"": ""Drama""}]",-0.52
8054,The Imaginarium of Doctor Parnassus,37.181019,6.3,869,30000000,64352607,10/1/2009,"[{""id"": 12, ""name"": ""Adventure""}, {""id"": 14, ""name"": ""Fantasy""}, {""id"": 9648, ""name"": ""Mystery""}]",-0.52
46829,Barney's Version,4.952735,7.2,129,30000000,8454301,10/26/2010,"[{""id"": 35, ""name"": ""Comedy""}, {""id"": 18, ""name"": ""Drama""}]",0.1
146238,Runner Runner,22.975918,5.5,543,30000000,62616646,9/24/2013,"[{""id"": 80, ""name"": ""Crime""}, {""id"": 53, ""name"": ""Thriller""}, {""id"": 18, ""name"": ""Drama""}]",0.16
9989,Antitrust,8.359599,5.8,153,30000000,18195610,1/12/2001,"[{""id"": 28, ""name"": ""Action""}, {""id"": 80, ""name"": ""Crime""}, {""id"": 18, ""name"": ""Drama""}]",0.27
9665,Glory,16.102271,7.4,383,18000000,26828365,12/15/1989,"[{""id"": 10752, ""name"": ""War""}]",-0.94
13967,Miss Potter,8.386432,6.3,141,30000000,35078241,12/3/2006,"[{""id"": 18, ""name"": ""Drama""}, {""id"": 10751, ""name"": ""Family""}, {""id"": 10749, ""name"": ""Romance""}]",0.19
9053,DOA: Dead or Alive,12.790408,5.0,205,21000000,480314,9/7/2006,"[{""id"": 12, ""name"": ""Adventure""}, {""id"": 28, ""name"": ""Action""}, {""id"": 53, ""name"": ""Thriller""}]",0.06
4512,The Assassination of Jesse James by the Coward Robert Ford,35.53352,7.0,776,30000000,14711793,9/2/2007,"[{""id"": 28, ""name"": ""Action""}, {""id"": 18, ""name"": ""Drama""}, {""id"": 37, ""name"": ""Western""}]",0.16
76349,1911,4.065212,5.0,41,30000000,108348,7/3/2011,"[{""id"": 12, ""name"": ""Adventure""}, {""id"": 18, ""name"": ""Drama""}, {""id"": 28, ""name"": ""Action""}, {""id"": 36, ""name"": ""History""}, {""id"": 10752, ""name"": ""War""}]",0.95
45610,Machine Gun Preacher,13.268936,6.4,286,30000000,2527904,9/23/2011,"[{""id"": 28, ""name"": ""Action""}, {""id"": 53, ""name"": ""Thriller""}, {""id"": 80, ""name"": ""Crime""}]",0.05
223702,Sausage Party,66.242737,5.6,2238,19000000,140752617,7/11/2016,"[{""id"": 12, ""name"": ""Adventure""}, {""id"": 16, ""name"": ""Animation""}, {""id"": 35, ""name"": ""Comedy""}, {""id"": 14, ""name"": ""Fantasy""}]",-0.61
254470,Pitch Perfect 2,71.496894,6.8,1940,29000000,287506194,5/7/2015,"[{""id"": 35, ""name"": ""Comedy""}, {""id"": 10402, ""name"": ""Music""}]",0.24
69,Walk the Line,35.580032,7.3,718,28000000,186438883,9/13/2005,"[{""id"": 18, ""name"": ""Drama""}, {""id"": 10402, ""name"": ""Music""}, {""id"": 10749, ""name"": ""Romance""}]",0.91
4967,Keeping the Faith,8.085872,5.9,159,30000000,37036004,4/14/2000,"[{""id"": 35, ""name"": ""Comedy""}]",-0.47
4912,Confessions of a Dangerous Mind,18.165957,6.6,275,30000000,33013805,12/30/2002,"[{""id"": 35, ""name"": ""Comedy""}, {""id"": 80, ""name"": ""Crime""}, {""id"": 18, ""name"": ""Drama""}, {""id"": 10749, ""name"": ""Romance""}, {""id"": 53, ""name"": ""Thriller""}]",-0.18
12771,Serving Sara,8.93941,5.0,85,29000000,16930185,8/20/2002,"[{""id"": 35, ""name"": ""Comedy""}, {""id"": 10749, ""name"": ""Romance""}]",0.0
323676,The Boss,20.55509,5.5,431,29000000,78636257,4/7/2016,"[{""id"": 35, ""name"": ""Comedy""}]",-0.9
11249,Seed of Chucky,12.653831,4.9,287,12000000,24829644,11/11/2004,"[{""id"": 18, ""name"": ""Drama""}, {""id"": 27, ""name"": ""Horror""}, {""id"": 35, ""name"": ""Comedy""}]",-0.48
9667,The Jacket,24.240361,6.8,455,29000000,21126225,3/4/2005,"[{""id"": 18, ""name"": ""Drama""}, {""id"": 9648, ""name"": ""Mystery""}, {""id"": 53, ""name"": ""Thriller""}, {""id"": 14, ""name"": ""Fantasy""}]",1.0
812,Aladdin,92.982009,7.4,3416,28000000,504050219,11/25/1992,"[{""id"": 16, ""name"": ""Animation""}, {""id"": 10751, ""name"": ""Family""}, {""id"": 35, ""name"": ""Comedy""}, {""id"": 12, ""name"": ""Adventure""}, {""id"": 14, ""name"": ""Fantasy""}, {""id"": 10749, ""name"": ""Romance""}]",0.82
277216,Straight Outta Compton,61.76233,7.7,1355,28000000,201634991,8/13/2015,"[{""id"": 18, ""name"": ""Drama""}, {""id"": 10402, ""name"": ""Music""}]",0.13
87,Indiana Jones and the Temple of Doom,66.976776,7.1,2781,28000000,333000000,5/23/1984,"[{""id"": 12, ""name"": ""Adventure""}, {""id"": 28, ""name"": ""Action""}]",-0.59
14444,The Rugrats Movie,7.981116,5.7,147,30000000,100491683,11/20/1998,"[{""id"": 16, ""name"": ""Animation""}, {""id"": 10751, ""name"": ""Family""}]",-0.77
2043,Along Came a Spider,21.252797,6.1,400,60000000,105178561,4/6/2001,"[{""id"": 80, ""name"": ""Crime""}, {""id"": 9648, ""name"": ""Mystery""}, {""id"": 53, ""name"": ""Thriller""}, {""id"": 28, ""name"": ""Action""}]",0.45
315664,Florence Foster Jenkins,19.237254,6.6,392,29000000,48902953,5/6/2016,"[{""id"": 35, ""name"": ""Comedy""}, {""id"": 18, ""name"": ""Drama""}]",-0.69
1428,Once Upon a Time in Mexico,27.555646,6.2,594,29000000,98185582,9/11/2003,"[{""id"": 28, ""name"": ""Action""}]",0.51
562,Die Hard,66.169628,7.5,3948,28000000,140767956,7/15/1988,"[{""id"": 28, ""name"": ""Action""}, {""id"": 53, ""name"": ""Thriller""}]",-0.58
